open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_volume,taker_buy_quote_volume,day_of_week,hour_of_day,ma_14,ema_14,bb_upper,bb_lower,rsi_14,close_lag1,close_lag2,returns_1m
2024-01-05 08:35:00,43807.72,43815.09,43792.72,43792.82,17.58877,2024-01-05 08:35:59.999,770494.3913307,630,6.8855,301620.8216641,4,8,43866.912142857145,43840.71956006434,43946.60698782811,43759.616012171886,43.107198342827886,43807.72,43818.33,-0.00034012269983463295
2024-01-05 08:36:00,43792.82,43816.92,43792.82,43816.92,7.93793,2024-01-05 08:36:59.999,347725.3855773,531,6.27906,275057.855609,4,8,43863.149285714295,43837.54628538909,43946.794240370604,43758.510759629404,40.48754062838619,43792.82,43807.72,0.0005503185225339546
2024-01-05 08:37:00,43816.91,43844.3,43813.1,43843.87,11.9069,2024-01-05 08:37:59.999,521926.4427698,633,8.38971,367760.3530709,4,8,43858.385,43838.38944733721,43946.716962107355,43761.37503789265,37.31360316494366,43816.92,43792.82,0.0006150592054394721
2024-01-05 08:38:00,43843.87,43843.88,43837.87,43837.87,4.60134,2024-01-05 08:38:59.999,201726.3149319,396,1.48823,65246.5024185,4,8,43852.80428571429,43838.320187692254,43946.19840074449,43764.57059925551,35.171759347126255,43843.87,43816.92,-0.00013684923342760502
2024-01-05 08:39:00,43837.87,43837.88,43816.97,43828.71,11.35719,2024-01-05 08:39:59.999,497771.8151329,605,4.19117,183688.9844257,4,8,43845.08,43837.03882933329,43944.938194607,43768.550805393,28.523196695267487,43837.87,43843.87,-0.00020895175792079446
2024-01-05 08:40:00,43828.7,43828.71,43788.1,43788.1,18.67703,2024-01-05 08:40:59.999,818249.1894258,979,4.92717,215830.3676064,4,8,43836.357142857145,43830.51365208885,43947.36212846121,43761.13687153879,27.02265372168469,43828.71,43837.87,-0.0009265616076767902
2024-01-05 08:41:00,43788.11,43798.02,43788.1,43796.21,14.67779,2024-01-05 08:41:59.999,642807.7293546,774,5.60565,245491.2300182,4,8,43829.40571428572,43825.939831810334,43948.691764899115,43756.15323510089,31.077928138126055,43788.1,43828.71,0.0001852101370007908
2024-01-05 08:42:00,43796.21,43843.18,43779.98,43839.63,57.37527,2024-01-05 08:42:59.999,2513275.6304374,1278,37.8568,1658383.2987294,4,8,43825.84142857143,43827.765187568955,43947.0002695768,43754.847730423215,41.5874300357412,43796.21,43788.1,0.0009914099873025162
2024-01-05 08:43:00,43839.62,43839.63,43826.54,43831.52,12.01639,2024-01-05 08:43:59.999,526721.4710784,512,2.81491,123387.5419525,4,8,43821.83642857143,43828.26582922643,43939.14069254682,43754.80230745318,40.739884393064294,43839.63,43796.21,-0.00018499243720804248
2024-01-05 08:44:00,43831.53,43838.62,43828.86,43833.84,7.89118,2024-01-05 08:44:59.999,345911.4469065,487,2.02368,88707.0735447,4,8,43817.967142857146,43829.00905199624,43929.21894594407,43756.50805405593,41.1094698834724,43831.52,43839.63,5.2929946303459374e-05
2024-01-05 08:45:00,43833.84,43833.85,43820.9,43822.81,9.88401,2024-01-05 08:45:59.999,433171.7635282,591,2.6306,115284.8278788,4,8,43818.31,43828.182511730076,43911.628623173005,43762.694376827,50.97688049495183,43833.84,43831.52,-0.0002516320723897625
2024-01-05 08:46:00,43822.8,43838.61,43814.4,43815.98,19.32009,2024-01-05 08:46:59.999,846802.324855,737,9.32169,408538.1468293,4,8,43819.594999999994,43826.555510166065,43898.95233207244,43765.946667927565,53.86898361219941,43822.81,43833.84,-0.0001558549075240112
2024-01-05 08:47:00,43815.97,43856.73,43815.97,43854.22,34.28756,2024-01-05 08:47:59.999,1503236.5994919,1775,24.11539,1057264.5638157,4,8,43822.158571428576,43830.24410881059,43891.481566965886,43769.48643303412,57.16681976117247,43815.98,43822.81,0.0008727409497630845
2024-01-05 08:48:00,43854.21,43874.2,43854.21,43874.19,20.39402,2024-01-05 08:48:59.999,894556.9194074,628,13.02553,571309.7730251,4,8,43826.90642857143,43836.10356096918,43887.909708215375,43771.52429178462,62.79499518768069,43854.22,43815.98,0.00045537236781312274
2024-01-05 08:49:00,43874.2,43881.1,43861.1,43861.1,16.77555,2024-01-05 08:49:59.999,736018.5335151,622,4.76705,209148.596413,4,8,43831.78357142857,43839.43641950662,43882.069665937874,43774.71533406213,63.23563619446349,43874.19,43854.22,-0.00029835308640469016
2024-01-05 08:50:00,43861.1,43861.11,43855.63,43855.63,9.61937,2024-01-05 08:50:59.999,421892.5892861,1820,3.03019,132895.5795085,4,8,43834.54857142857,43841.59556357241,43874.503206207955,43779.043793792036,58.0878358614346,43861.1,43874.19,-0.0001247118745312248
2024-01-05 08:51:00,43855.64,43855.64,43843.0,43846.56,23.16057,2024-01-05 08:51:59.999,1015671.6556986,2063,2.01415,88314.9651165,4,8,43834.74071428571,43842.25748842942,43876.5311030411,43779.8708969589,50.607415436028326,43855.63,43861.1,-0.00020681495169494468
2024-01-05 08:52:00,43846.57,43856.0,43843.26,43843.26,14.61549,2024-01-05 08:52:59.999,640925.0520441,1253,5.98403,262409.2025793,4,8,43835.125714285714,43842.391156638834,43877.04582650446,43783.883173495546,51.23211265029935,43846.56,43855.63,-7.526246072653286e-05
2024-01-05 08:53:00,43843.27,43855.67,43843.26,43855.67,7.053,2024-01-05 08:53:59.999,309261.2294169,407,4.51448,197950.2572962,4,8,43837.05142857142,43844.16166908699,43879.848814871555,43784.814185128445,56.07261915487893,43843.26,43846.56,0.0002830537692679602
2024-01-05 08:54:00,43855.66,43855.67,43850.0,43850.01,6.86906,2024-01-05 08:54:59.999,301245.1789091,465,2.58109,113194.9472937,4,8,43841.47357142857,43844.94144654206,43881.10801765412,43787.78398234587,66.55082072395035,43855.67,43843.26,-0.0001290597088129397
2024-01-05 08:55:00,43850.01,43877.67,43850.0,43870.78,18.80017,2024-01-05 08:55:59.999,824665.4378433,709,14.31993,628109.5491267,4,8,43846.799999999996,43848.38658700312,43883.360794725406,43793.32720527459,68.67144073313811,43850.01,43855.67,0.00047366009722682456
2024-01-05 08:56:00,43870.78,43872.44,43855.92,43870.81,11.90832,2024-01-05 08:56:59.999,522395.0244286,857,5.79142,254051.7276022,4,8,43849.027142857136,43851.37637540271,43887.09516500698,43794.981834993014,59.9744081893807,43870.78,43850.01,6.838264556829898e-07
2024-01-05 08:57:00,43870.81,43872.47,43870.3,43870.3,5.86234,2024-01-05 08:57:59.999,257192.0120034,479,2.49794,109589.8840089,4,8,43851.79714285715,43853.899525349014,43890.23938487259,43794.48061512741,63.03967720242521,43870.81,43870.78,-1.1625041798746238e-05
2024-01-05 08:58:00,43870.31,43910.33,43870.3,43903.33,15.13101,2024-01-05 08:58:59.999,664198.9384114,1057,9.45192,414899.5001059,4,8,43856.76071428571,43860.49025530248,43900.6392174954,43790.62678250459,69.36625606153925,43870.3,43870.81,0.0007529011654809903
2024-01-05 08:59:00,43903.32,43911.45,43900.67,43911.44,12.4963,2024-01-05 08:59:59.999,548688.6776862,629,8.93545,392339.4638271,4,8,43863.09142857143,43867.28355459549,43911.45453955794,43788.08446044206,75.10907133549114,43903.33,43870.3,0.00018472402890634676
2024-01-05 09:00:00,43911.44,43941.1,43911.44,43941.09,13.53942,2024-01-05 09:00:59.999,594671.1460235,966,9.29805,408388.8186468,4,9,43872.02785714286,43877.124413982754,43924.60290939106,43790.23509060894,81.3857809442598,43911.44,43903.33,0.0006752226754576096
2024-01-05 09:01:00,43941.1,44200.0,43941.09,44162.46,248.61793,2024-01-05 09:01:59.999,10959986.9752129,12932,180.32927,7947125.0604746,4,9,43894.04499999999,43915.16915878505,44023.7261555651,43727.73684443489,90.29913188997146,43941.09,43911.44,0.005037881399847066
2024-01-05 09:02:00,44162.47,44230.85,44104.0,44208.94,185.48027,2024-01-05 09:02:59.999,8193185.5720058,13775,82.46961,3643160.0286834,4,9,43917.955714285716,43954.338604280376,44102.92325145737,43685.47074854263,90.92798630639618,44162.46,43941.09,0.001052477602017765
2024-01-05 09:03:00,44208.93,44229.64,44153.1,44178.1,109.36612,2024-01-05 09:03:59.999,4832886.8705357,9510,50.36447,2225360.5904857,4,9,43940.59857142857,43984.17345704299,44153.27759085548,43669.77440914451,87.14553550504019,44208.94,44162.46,-0.0006975964589968076
2024-01-05 09:04:00,44178.09,44182.93,44092.46,44123.55,87.99945,2024-01-05 09:04:59.999,3883728.0978726,2522,30.87792,1362769.9418296,4,9,43959.735714285714,44002.756996103926,44182.43658632537,43669.58641367463,78.15587036025248,44178.1,44208.94,-0.001234774696059704
2024-01-05 09:05:00,44123.55,44229.24,44092.0,44229.23,63.61647,2024-01-05 09:05:59.999,2808400.5463111,2665,44.67421,1972270.0979512,4,9,43987.069285714286,44032.9533966234,44231.164016803144,43661.500983196864,83.42738342738522,44123.55,44178.1,0.002395092869907245
2024-01-05 09:06:00,44229.23,44324.8,44170.55,44171.48,134.48228,2024-01-05 09:06:59.999,5951631.564,13863,69.27862,3066028.3960108,4,9,44010.513571428564,44051.42361040695,44258.88424927269,43669.330750727306,76.18052453576755,44229.23,44123.55,-0.0013056976121899044
2024-01-05 09:07:00,44171.48,44205.63,44155.3,44166.43,68.5471,2024-01-05 09:07:59.999,3028331.3427383,2882,37.61574,1661760.5296251,4,9,44032.71071428572,44066.757795686026,44282.93885184723,43676.49714815277,75.0823271130632,44171.48,44229.23,-0.00011432716313786173
2024-01-05 09:08:00,44166.42,44196.46,44118.5,44126.0,66.82709,2024-01-05 09:08:59.999,2950794.5843528,3554,18.50473,817114.5104413,4,9,44052.42428571429,44074.656756261225,44297.98137456439,43686.63562543561,71.09209017959503,44166.43,44171.48,-0.0009154011315833932
2024-01-05 09:09:00,44126.0,44126.01,44012.0,44046.15,151.4607,2024-01-05 09:09:59.999,6672057.8426314,5021,37.06882,1633004.8426064,4,9,44064.95071428572,44070.855855426395,44301.66330402534,43701.45869597467,62.29234716050103,44126.0,44166.43,-0.001809590717490761
2024-01-05 09:10:00,44046.15,44104.86,44041.1,44057.56,30.04655,2024-01-05 09:10:59.999,1324154.4855791,1557,20.96277,923837.9149847,4,9,44078.29,44069.083074702874,44304.58927261369,43718.725727386314,62.88446413047993,44046.15,44126.0,0.00025904647738772546
2024-01-05 09:11:00,44057.56,44090.23,44057.56,44087.65,31.50846,2024-01-05 09:11:59.999,1388663.1634906,1189,19.2179,846935.3977744,4,9,44093.815,44071.55866474249,44307.744732482286,43739.67926751771,64.40758859324652,44057.56,44046.15,0.0006829701871824412
2024-01-05 09:12:00,44087.65,44088.56,44041.1,44054.0,45.91145,2024-01-05 09:12:59.999,2022786.922284,1319,16.62712,732505.4579538,4,9,44104.577142857146,44069.21750944349,44305.4405961229,43763.057403877094,59.9793352850007,44087.65,44057.56,-0.000763252294009753
2024-01-05 09:13:00,44054.01,44075.44,44032.3,44039.99,31.25631,2024-01-05 09:13:59.999,1377105.6979762,1069,16.66221,734111.9531061,4,9,44113.75928571429,44065.32050818436,44301.302972503174,43785.627027496834,58.44823280451064,44054.0,44087.65,-0.0003180187951151714
2024-01-05 09:14:00,44040.0,44052.56,44025.75,44049.71,55.31257,2024-01-05 09:14:59.999,2435813.9166011,1178,39.05706,1719942.0920392,4,9,44121.517857142855,44063.23910709312,44294.67588401163,43812.22411598836,57.33047187128826,44039.99,44054.0,0.0002207084969820805
2024-01-05 09:15:00,44049.71,44103.63,44044.76,44095.17,45.07426,2024-01-05 09:15:59.999,1986802.0869583,1108,17.29588,762272.5618887,4,9,44116.711428571434,44067.49655948071,44290.5044838648,43838.834516135204,44.04481653893128,44049.71,44039.99,0.0010320158747922914
2024-01-05 09:16:00,44095.18,44095.18,44046.19,44048.65,37.353,2024-01-05 09:16:59.999,1646012.5911475,1115,12.11791,533906.9030198,4,9,44105.262142857144,44064.98368488328,44280.46885534831,43866.6541446517,35.815295304507856,44095.17,44049.71,-0.0010549908300613309
2024-01-05 09:17:00,44048.66,44066.88,44035.09,44035.1,18.52582,2024-01-05 09:17:59.999,816088.6707717,855,8.09078,356375.8055799,4,9,44095.04785714286,44060.999193565505,44266.56690041897,43897.03609958103,36.94588475863583,44048.65,44095.17,-0.0003076144217813992
2024-01-05 09:18:00,44035.1,44067.71,44024.19,44036.27,29.44025,2024-01-05 09:18:59.999,1296524.4027863,1113,22.07822,972263.7990062,4,9,44088.813571428575,44057.70196775677,44254.83049020831,43922.0665097917,41.17206780758128,44035.1,44048.65,2.656971370562644e-05
2024-01-05 09:19:00,44036.27,44067.72,44036.25,44042.01,28.03908,2024-01-05 09:19:59.999,1235122.9252193,1139,17.23538,759215.1682412,4,9,44075.440714285716,44055.60970538921,44241.132065905695,43948.8219340943,26.265212981744796,44036.27,44035.1,0.00013034709797188349
2024-01-05 09:20:00,44042.0,44052.0,44039.77,44045.29,18.31801,2024-01-05 09:20:59.999,806817.3952672,715,8.44068,371764.887693,4,9,44066.427142857145,44054.23374467065,44229.729431843014,43970.64456815698,31.43882564057313,44042.01,44036.27,7.447434846863388e-05
2024-01-05 09:21:00,44045.3,44086.76,44038.32,44086.75,79.57548,2024-01-05 09:21:59.999,3505458.3809431,1345,65.49579,2885139.0153553,4,9,44060.73571428571,44058.56924538123,44222.66515402937,43970.13784597063,39.41382792156036,44045.29,44042.01,0.0009413038261298912
2024-01-05 09:22:00,44086.75,44086.76,44005.14,44005.15,53.5574,2024-01-05 09:22:59.999,2359065.8602,1530,11.8363,521452.0370122,4,9,44052.10357142857,44051.4466793304,44207.00963689475,43965.41436310525,35.52729275945511,44086.75,44045.29,-0.0018508962443364307
2024-01-05 09:23:00,44005.14,44005.15,43947.85,43985.99,47.48315,2024-01-05 09:23:59.999,2088177.676046,2645,15.41706,677905.5586135,4,9,44047.80642857142,44042.719122086346,44197.19109381552,43956.021906184484,41.569979261251845,44005.15,44086.75,-0.00043540358344429375
2024-01-05 09:24:00,43985.99,43985.99,43963.64,43963.64,20.51286,2024-01-05 09:24:59.999,902040.6061252,787,11.53229,507096.9820787,4,9,44041.09785714286,44032.1752391415,44197.040573399325,43940.18142660067,37.23080269741192,43985.99,44005.15,-0.0005081163343145789
2024-01-05 09:25:00,43963.65,44025.78,43963.64,44021.34,32.48324,2024-01-05 09:25:59.999,1429298.9809725,1069,23.57274,1037104.8728064,4,9,44036.36142857142,44030.7305405893,44163.47048800964,43952.96251199035,41.61418418190499,43963.64,43985.99,0.0013124481958273204
2024-01-05 09:26:00,44021.35,44027.68,44016.0,44016.0,10.30545,2024-01-05 09:26:59.999,453644.2670464,499,6.84859,301469.4363726,4,9,44033.64714285714,44028.76646851073,44142.6291760342,43958.255823965796,44.82373453931234,44021.34,43963.64,-0.00012130480353389483
2024-01-05 09:27:00,44016.0,44016.01,43995.61,44015.14,14.99103,2024-01-05 09:27:59.999,659753.0787253,787,5.84544,257245.2823798,4,9,44031.87214285714,44026.94960604263,44118.29411376963,43967.46188623036,46.48922042327162,44016.0,44021.34,-1.9538349691039514e-05
2024-01-05 09:28:00,44015.14,44015.15,43977.59,43981.2,56.60444,2024-01-05 09:28:59.999,2490489.8968302,1008,5.22839,230062.3011563,4,9,44026.978571428575,44020.84965857028,44105.0150936359,43966.2609063641,40.94094623542134,44015.14,44016.0,-0.0007710983084456835
2024-01-05 09:29:00,43981.21,43981.21,43956.96,43975.46,33.76492,2024-01-05 09:29:59.999,1484667.7077708,755,10.51561,462389.6315613,4,9,44018.42785714286,44014.79770409424,44106.26356310882,43957.943436891175,32.31287491504381,43981.2,44015.14,-0.00013051030895017135
2024-01-05 09:30:00,43975.47,44013.99,43964.03,44013.98,64.46842,2024-01-05 09:30:59.999,2835974.949708,1683,54.67728,2405308.2560078,4,9,44015.951428571425,44014.68867688168,44103.49382012367,43956.35517987633,44.753488090554484,43975.46,43981.2,0.000875943082801367
2024-01-05 09:31:00,44013.99,44023.96,44012.07,44019.99,22.6461,2024-01-05 09:31:59.999,996823.268178,872,16.03984,706016.3182417,4,9,44014.87214285714,44015.39551996412,44094.97768658268,43958.10531341732,47.66004893610419,44013.98,43975.46,0.00013654752421832228
2024-01-05 09:32:00,44020.0,44060.11,44019.99,44053.87,21.84456,2024-01-05 09:32:59.999,962164.743164,803,14.39537,634051.4331026,4,9,44016.12928571428,44020.52545063557,44094.960229428914,43958.10977057108,52.47482985544824,44019.99,44013.98,0.0007696503338598948
2024-01-05 09:33:00,44053.87,44080.64,44053.86,44070.0,16.00788,2024-01-05 09:33:59.999,705453.8159777,820,9.14873,403150.1520263,4,9,44018.12857142857,44027.12205721749,44098.973124641445,43957.09787535855,53.82408394130644,44053.87,44019.99,0.00036614263400691627
2024-01-05 09:34:00,44070.01,44087.0,44052.27,44087.0,16.49045,2024-01-05 09:34:59.999,726848.0959806,764,10.94732,482529.1498841,4,9,44021.10785714286,44035.105782921826,44105.07025924551,43954.72974075449,55.492638731596784,44070.0,44053.87,0.00038574994327200685
2024-01-05 09:35:00,44087.0,44099.64,44086.95,44086.96,13.6146,2024-01-05 09:35:59.999,600312.6947442,665,7.65686,337601.3916405,4,9,44021.12285714286,44042.01967853225,44103.235148080596,43955.74385191941,50.03104029325674,44087.0,44070.0,-9.072969355816696e-07
2024-01-05 09:36:00,44086.96,44141.1,44086.95,44141.09,22.07793,2024-01-05 09:36:59.999,973791.1522837,1205,16.3593,721509.9800644,4,9,44030.83285714286,44055.22905472795,44122.95528610083,43945.26771389917,71.86936936936888,44086.96,44087.0,0.0012278006920867224
2024-01-05 09:37:00,44141.1,44185.0,44123.8,44123.8,70.51306,2024-01-05 09:37:59.999,3113029.9380464,3114,52.69657,2326295.1284182,4,9,44040.67642857142,44064.37184743089,44136.033289886735,43941.05971011326,72.30440552876239,44141.09,44086.96,-0.00039169852851372866
2024-01-05 09:38:00,44123.8,44123.81,44075.47,44109.06,29.05412,2024-01-05 09:38:59.999,1281222.8188428,1143,8.51894,375709.9058115,4,9,44051.063571428575,44070.33026777344,44144.6241759497,43939.747824050304,74.13049249966845,44123.8,44141.09,-0.00033406007642144964
2024-01-05 09:39:00,44109.05,44127.35,44104.0,44106.74,21.96605,2024-01-05 09:39:59.999,969159.106159,1228,8.88067,391802.8520371,4,9,44057.16357142857,44075.18489873698,44151.849835014196,43938.995164985805,67.36195820118792,44109.06,44123.8,-5.259690412806606e-05
2024-01-05 09:40:00,44106.74,44127.35,44083.86,44089.59,29.56457,2024-01-05 09:40:59.999,1304069.3888041,1042,8.63007,380595.8608619,4,9,44062.42,44077.105578905386,44155.881687670946,43939.39331232905,64.27546071774907,44106.74,44109.06,-0.0003888294623451971
2024-01-05 09:41:00,44089.59,44144.13,44089.49,44140.75,24.38548,2024-01-05 09:41:59.999,1075734.5237925,1160,19.82195,874398.0617109,4,9,44071.39214285714,44085.591501718,44165.18217293432,43935.49282706568,70.38792403830537,44089.59,44106.74,0.0011603646121454148
2024-01-05 09:42:00,44140.75,44140.75,44098.58,44106.65,20.31942,2024-01-05 09:42:59.999,896291.5763539,1196,9.03106,398328.9332404,4,9,44080.352857142854,44088.399301488935,44170.81864302873,43940.006356971266,70.35138379676272,44140.75,44089.59,-0.0007725287857591745
2024-01-05 09:43:00,44106.65,44106.65,44074.94,44076.48,21.56843,2024-01-05 09:43:59.999,951014.8878091,1089,9.38079,413589.7943446,4,9,44087.56857142857,44086.81006129041,44170.892826987416,43948.98117301258,65.18458393458457,44106.65,44140.75,-0.000684023837675185
2024-01-05 09:44:00,44076.48,44076.48,44057.07,44066.88,9.53905,2024-01-05 09:44:59.999,420368.3034823,825,2.36042,104013.4655556,4,9,44091.34714285714,44084.15271978502,44166.37542941525,43963.82257058475,58.708679046489195,44076.48,44106.65,-0.00021780323655617995
2024-01-05 09:45:00,44066.87,44091.7,44058.64,44091.69,21.86669,2024-01-05 09:45:59.999,963562.4989686,879,12.97671,571812.0734314,4,9,44096.46857142857,44085.15769048035,44168.368953669094,43968.86404633091,61.11558973086969,44066.88,44076.48,0.0005630078644098813
2024-01-05 09:46:00,44091.7,44121.1,44084.35,44121.1,41.75171,2024-01-05 09:46:59.999,1841486.9145718,1238,31.87679,1405932.1398094,4,9,44101.27071428572,44089.949998416305,44173.0245908421,43974.718409157904,60.569092909919085,44091.69,44066.88,0.0006670191140325521
2024-01-05 09:47:00,44121.09,44121.1,44101.11,44106.14,20.52906,2024-01-05 09:47:59.999,905483.5174778,766,9.89984,436619.7716718,4,9,44103.85214285715,44092.10866529413,44174.531809717926,43982.31119028208,55.70247412269611,44121.1,44091.69,-0.00033906679570538945
2024-01-05 09:48:00,44106.13,44143.0,44067.52,44138.46,29.6888,2024-01-05 09:48:59.999,1309592.8426905,1636,18.19773,802535.3360972,4,9,44107.52785714286,44098.288843254915,44174.294937541206,43998.27406245878,57.74533413606238,44106.14,44121.1,0.000732777794656192
2024-01-05 09:49:00,44138.47,44138.47,44091.1,44102.31,19.36579,2024-01-05 09:49:59.999,854227.227622,1110,6.20911,273868.8057354,4,9,44108.624285714286,44098.824997487594,44163.65394377857,44021.60005622143,52.0838424153564,44138.46,44106.14,-0.0008190136221336575
2024-01-05 09:50:00,44102.31,44102.31,44083.45,44092.0,16.4168,2024-01-05 09:50:59.999,723851.0668319,791,4.93349,217509.0784339,4,9,44105.11785714285,44097.91499782258,44157.17992065693,44035.876079343085,42.43582236740798,44102.31,44138.46,-0.0002337746027362142
2024-01-05 09:51:00,44092.0,44138.48,44091.99,44125.35,38.42343,2024-01-05 09:51:59.999,1695047.2966589,3444,19.57886,863625.4093913,4,9,44105.228571428575,44101.572998112904,44151.83013421608,44051.76186578393,50.2275730436053,44092.0,44102.31,0.0007563730381927591
2024-01-05 09:52:00,44125.35,44146.15,44125.35,44139.97,13.92072,2024-01-05 09:52:59.999,614418.728645,771,7.48168,330222.6512005,4,9,44107.436428571425,44106.69259836452,44153.52054202339,44058.681457976614,54.53984666451294,44125.35,44092.0,0.00033132881665531855
2024-01-05 09:53:00,44139.96,44145.0,44139.96,44141.52,15.19709,2024-01-05 09:53:59.999,670831.4318681,661,4.85986,214521.5429265,4,9,44109.92071428571,44111.33625191592,44156.415644952875,44062.93835504713,55.11982570806077,44139.97,44125.35,3.511556532531657e-05
2024-01-05 09:54:00,44141.52,44180.21,44141.51,44176.44,33.16245,2024-01-05 09:54:59.999,1464551.3841771,1088,23.43727,1034991.4910834,4,9,44116.124285714286,44120.01675166046,44168.28227721989,44060.0157227801,62.14923201745852,44141.52,44139.97,0.0007910919243381276
2024-01-05 09:55:00,44176.45,44176.45,44152.0,44153.27,30.91758,2024-01-05 09:55:59.999,1365549.3855334,919,11.4247,504619.8827281,4,9,44117.01857142857,44124.45051810573,44172.697624504886,44062.23137549512,51.900194269062105,44176.44,44141.52,-0.0005244877133604442
2024-01-05 09:56:00,44153.28,44178.66,44153.27,44166.88,36.03946,2024-01-05 09:56:59.999,1591710.7192446,1135,22.21995,981320.4985657,4,9,44121.32071428571,44130.107782358304,44177.40782275374,44060.10017724626,59.7475319630998,44153.27,44176.44,0.0003082444403326168
2024-01-05 09:57:00,44166.87,44166.88,44145.79,44158.82,29.72131,2024-01-05 09:57:59.999,1312381.7554394,824,16.65862,735544.7953664,4,9,44127.20214285714,44133.936078043866,44181.8234768363,44059.18652316369,64.35294937944383,44166.88,44153.27,-0.0001824896845781243
2024-01-05 09:58:00,44158.83,44158.83,44131.1,44139.9,19.0692,2024-01-05 09:58:59.999,841692.0101134,760,6.9726,307724.8079278,4,9,44132.41785714286,44134.73126763802,44183.70379512175,44060.39020487825,62.32779578606213,44158.82,44166.88,-0.0004284534776970439
2024-01-05 09:59:00,44139.9,44166.82,44139.89,44147.21,8.55919,2024-01-05 09:59:59.999,377937.5516323,672,3.47542,153456.3073022,4,9,44136.383571428574,44136.395098619614,44186.26610502712,44061.87489497288,59.96196081245919,44139.9,44158.82,0.0001656097997502215
2024-01-05 10:00:00,44147.22,44157.03,44110.2,44125.99,15.85314,2024-01-05 10:00:59.999,699719.9773169,1002,7.61829,336250.8942663,4,10,44136.73285714286,44135.007752137,44185.9307053054,44065.8502946946,50.90398195733342,44147.21,44139.9,-0.0004806645765383921
2024-01-05 10:01:00,44126.0,44140.18,44118.67,44118.67,17.26153,2024-01-05 10:01:59.999,761699.6754427,1101,8.53142,376450.4364867,4,10,44137.62785714285,44132.829385185396,44184.48729654284,44065.08570345717,52.38367005288566,44125.99,44147.21,-0.00016588862935429383
2024-01-05 10:02:00,44118.68,44141.84,44116.0,44140.02,11.87964,2024-01-05 10:02:59.999,524230.3012691,712,8.76316,386700.4776184,4,10,44137.739285714284,44133.788133827344,44185.88621332537,44067.02378667463,50.30969586278045,44118.67,44125.99,0.0004839221127925786
2024-01-05 10:03:00,44140.01,44140.02,44093.38,44094.95,15.09734,2024-01-05 10:03:59.999,665983.3323449,837,3.55687,156877.4906182,4,10,44137.21357142857,44128.6097159837,44184.04991795576,44070.70708204424,48.588848838100965,44140.02,44118.67,-0.001021068862225194
2024-01-05 10:04:00,44094.96,44094.96,44063.37,44068.7,19.5125,2024-01-05 10:04:59.999,860098.938713,956,8.17314,360259.4674595,4,10,44135.54928571429,44120.62175385254,44183.73628538292,44071.20271461708,45.78996819890091,44094.95,44140.02,-0.0005953062652299668
2024-01-05 10:05:00,44068.7,44126.91,44068.69,44108.08,35.83515,2024-01-05 10:05:59.999,1580577.3543796,1133,28.16631,1242322.0901202,4,10,44134.31571428571,44118.94952000553,44182.81203499162,44073.76596500837,46.946065428824696,44068.7,44094.95,0.0008936047580256901
2024-01-05 10:06:00,44108.07,44108.08,44073.0,44078.13,23.47375,2024-01-05 10:06:59.999,1035024.7354561,1009,8.40238,370496.3347838,4,10,44129.898571428566,44113.50691733813,44185.06514215516,44067.21585784483,39.62694578636575,44108.08,44068.7,-0.000679013913097215
2024-01-05 10:07:00,44078.13,44084.49,44042.84,44051.78,31.17282,2024-01-05 10:07:59.999,1373734.9881582,1053,5.24015,230879.8658985,4,10,44123.48857142857,44105.276661693046,44190.6601028601,44056.1848971399,36.10319623389578,44078.13,44108.08,-0.000597802129990499
2024-01-05 10:08:00,44051.79,44051.79,44009.74,44022.16,56.58572,2024-01-05 10:08:59.999,2491400.1186541,1672,12.46481,548748.1144858,4,10,44112.46857142857,44094.19444013397,44198.165991835325,44037.04900816467,25.71005730839505,44051.78,44078.13,-0.0006723905367727046
2024-01-05 10:09:00,44022.15,44055.67,44000.01,44048.14,39.3478,2024-01-05 10:09:59.999,1732256.2687119,2153,23.74537,1045294.6232273,4,10,44104.95928571428,44088.05384811611,44201.07011005337,44028.727889946626,33.593433003526954,44022.16,44051.78,0.0005901573207673927
2024-01-05 10:10:00,44048.13,44048.14,44019.79,44021.34,25.71528,2024-01-05 10:10:59.999,1132238.8108261,1961,10.0562,442736.7003349,4,10,44094.563571428575,44079.1586683673,44206.78774141221,44015.94425858779,28.185142994183806,44048.14,44022.16,-0.0006084252365707865
2024-01-05 10:11:00,44021.35,44048.54,44021.34,44033.46,14.20639,2024-01-05 10:11:59.999,625657.0632983,2936,6.36516,280287.9479682,4,10,44085.60928571429,44073.065512584995,44208.0286717664,44005.51432823359,31.435848833076534,44021.34,44048.14,0.00027532101476235304
2024-01-05 10:12:00,44033.45,44034.6,44021.64,44028.41,16.96056,2024-01-05 10:12:59.999,746753.8733184,1487,7.57843,333656.4885383,4,10,44077.64571428572,44067.111444240334,44206.94188365028,43995.44511634972,32.78253080890771,44033.46,44021.34,-0.00011468551415205752
2024-01-05 10:13:00,44028.41,44030.19,44028.4,44030.19,5.22074,2024-01-05 10:13:59.999,229867.9248632,464,2.76506,121744.9344361,4,10,44069.28714285714,44062.18858500829,44204.12242801623,43987.13157198376,31.614504776269868,44028.41,44033.46,4.042844154494851e-05
